age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,name,id,age_group,is_new_customer,has_success_before,contact_month,campaign_efficiency
49,9,0,3,0,0,0,0,3,2,124,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Williams,ZBNT9TTA,46-60,1,0,cellular_jul,0.0
31,7,2,2,0,2,0,0,3,2,753,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,David Miller,SAV7UAE6,26-35,1,0,cellular_jul,0.0
43,1,2,1,0,2,0,0,3,2,391,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Williams,XYEXM29X,36-45,1,0,cellular_jul,0.0
49,7,2,3,0,2,0,0,3,2,72,6,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Jones,R86TXQ0R,46-60,1,0,cellular_jul,0.0
31,8,2,6,0,0,0,0,3,2,84,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Hernandez,EPP77ZV3,26-35,1,0,cellular_jul,0.0
29,0,2,6,0,0,0,0,3,2,686,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Hernandez,W0JBT910,26-35,1,0,cellular_jul,0.0
31,8,2,6,0,2,0,0,3,2,277,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Williams,0F3JA15D,26-35,1,0,cellular_jul,0.0
27,1,2,2,0,2,0,0,3,2,64,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Jones,9T96RDZF,26-35,1,0,cellular_jul,0.0
49,9,0,3,0,2,0,0,3,2,388,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Garcia,IT9N6KY1,46-60,1,0,cellular_jul,0.0
31,8,2,6,0,2,0,0,3,2,324,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Martinez,CUNW0TKH,26-35,1,0,cellular_jul,0.0
27,1,2,2,0,2,0,0,3,2,295,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Hernandez,JBBB79W5,26-35,1,0,cellular_jul,0.0
27,1,2,2,0,0,0,0,3,2,284,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Williams,IKHXCL7H,26-35,1,0,cellular_jul,0.0
27,1,2,2,0,0,0,0,3,2,86,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Davis,FDLTEZ4J,26-35,1,0,cellular_jul,0.0
47,1,0,2,0,2,0,0,3,2,504,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Miller,WXCXU5F4,46-60,1,0,cellular_jul,0.0
49,9,0,3,0,2,0,0,3,2,1171,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Smith,SCW1EA3T,46-60,1,0,cellular_jul,0.0
32,2,1,2,0,2,0,0,3,2,430,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Davis,DOFUS1D9,26-35,1,0,cellular_jul,0.0
43,9,2,6,0,2,0,0,3,2,201,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Martinez,1MLMGWUF,36-45,1,0,cellular_jul,0.0
43,9,1,2,0,2,0,0,3,2,50,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Davis,YZRW57KH,36-45,1,0,cellular_jul,0.0
26,9,2,3,0,0,0,0,3,2,224,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Smith,6AEN95II,26-35,1,0,cellular_jul,0.0
43,9,2,6,0,2,0,0,3,2,272,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Miller,ABN3LMMJ,36-45,1,0,cellular_jul,0.0
49,6,1,2,1,2,0,0,3,2,82,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Johnson,P8X4IL5P,46-60,1,0,cellular_jul,0.0
31,6,0,6,0,1,1,0,3,2,262,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Davis,SVZYCMJF,26-35,1,0,cellular_jul,0.0
49,0,2,6,0,2,0,1,3,2,344,10,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Martinez,T20DTYK7,46-60,1,0,telephone_jul,0.0
27,1,2,2,0,2,0,0,3,2,818,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Smith,J5UQLFMV,26-35,1,0,cellular_jul,0.0
43,9,2,6,0,2,0,0,3,2,534,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Garcia,11LJI5SQ,36-45,1,0,cellular_jul,0.0
52,9,1,5,0,2,0,0,3,2,402,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Johnson,SUYD6398,46-60,1,0,cellular_jul,0.0
24,9,2,1,0,2,0,0,3,2,127,5,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Davis,1IX2T0DR,18-25,1,0,cellular_jul,0.0
37,1,1,0,0,0,0,0,3,2,89,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Miller,I7UR4SEV,36-45,1,0,cellular_jul,0.0
27,0,2,3,1,2,0,0,3,2,87,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Garcia,DUM70MJL,26-35,1,0,cellular_jul,0.0
27,0,2,3,1,2,0,0,3,2,97,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Williams,KFCNW5I2,26-35,1,0,cellular_jul,0.0
27,1,2,2,0,0,0,0,3,2,324,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Williams,J9DJGSCA,26-35,1,0,cellular_jul,0.0
42,2,1,0,1,2,0,0,3,2,287,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Brown,6G1EFZLJ,36-45,1,0,cellular_jul,0.0
27,0,2,3,1,2,0,0,3,2,284,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Williams,39566AZP,26-35,1,0,cellular_jul,0.0
30,1,1,2,1,2,0,0,3,2,67,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Johnson,X460KDLY,26-35,1,0,cellular_jul,0.0
41,2,1,5,0,2,0,0,3,2,156,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Johnson,7HCL5Z12,36-45,1,0,cellular_jul,0.0
33,4,2,2,0,2,0,0,3,2,234,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Hernandez,TFYRGY1S,26-35,1,0,cellular_jul,0.0
34,1,1,0,0,2,0,0,3,2,54,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Davis,3YCGV7A9,26-35,1,0,cellular_jul,0.0
50,1,1,7,1,0,0,0,3,2,59,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Hernandez,H7X8XWGA,46-60,1,0,cellular_jul,0.0
50,1,1,7,1,0,0,0,3,2,134,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Brown,7DX678H7,46-60,1,0,cellular_jul,0.0
49,0,2,6,0,2,0,1,3,2,167,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Williams,P3I3KCQO,46-60,1,0,telephone_jul,0.0
50,1,1,7,1,2,0,0,3,2,58,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Johnson,R2KTN68G,46-60,1,0,cellular_jul,0.0
33,4,2,2,0,2,0,0,3,2,509,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Johnson,CS5ZZNFE,26-35,1,0,cellular_jul,0.0
30,10,1,5,0,1,1,0,3,2,156,6,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Johnson,3A205A0R,26-35,1,0,cellular_jul,0.0
50,1,1,7,1,0,0,0,3,2,200,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Jones,MWDI921B,46-60,1,0,cellular_jul,0.0
39,0,0,3,0,2,2,0,3,2,354,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Hernandez,H7RMT53I,36-45,1,0,cellular_jul,0.0
27,10,2,6,0,2,0,0,3,2,143,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Brown,QCHNEE7T,26-35,1,0,cellular_jul,0.0
34,9,2,5,0,0,0,0,3,2,28,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Davis,29MKYBRN,26-35,1,0,cellular_jul,0.0
50,1,1,7,1,2,0,0,3,2,224,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Garcia,BDJQ1BKQ,46-60,1,0,cellular_jul,0.0
42,3,1,2,0,2,0,0,3,2,410,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Davis,DE581CFJ,36-45,1,0,cellular_jul,0.0
34,9,2,5,0,2,0,0,3,2,109,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Williams,RLGRGYGE,26-35,1,0,cellular_jul,0.0
50,1,1,7,1,0,0,0,3,2,1275,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,Katie Johnson,S5C33NXX,46-60,1,0,cellular_jul,0.0
30,2,2,6,0,2,0,0,3,2,11,12,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Brown,8XT3IR9Q,26-35,1,0,cellular_jul,0.0
50,1,1,7,1,0,0,0,3,2,1183,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Martinez,KF326CL6,46-60,1,0,cellular_jul,0.0
25,1,2,2,0,0,0,0,3,2,692,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Brown,0OLSLM0T,18-25,1,0,cellular_jul,0.0
58,1,0,0,0,2,0,0,3,2,158,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Brown,5VVRDZUU,46-60,1,0,cellular_jul,0.0
31,0,2,6,0,2,2,0,3,2,120,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Garcia,7809GF5D,26-35,1,0,cellular_jul,0.0
47,1,1,0,1,0,0,0,3,2,136,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Smith,3U20HSVF,46-60,1,0,cellular_jul,0.0
50,1,1,7,1,0,0,0,3,2,114,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Brown,BM4RPBLS,46-60,1,0,cellular_jul,0.0
51,1,1,0,1,2,0,0,3,2,118,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Martinez,QS15CH7X,46-60,1,0,cellular_jul,0.0
29,0,2,6,0,2,0,1,3,2,109,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Johnson,UJ4RTIB0,26-35,1,0,telephone_jul,0.0
59,5,2,3,0,2,0,0,3,2,143,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Garcia,R6OWSZV6,46-60,1,0,cellular_jul,0.0
24,0,2,3,1,1,1,0,3,2,84,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Martinez,120DL8GH,18-25,1,0,cellular_jul,0.0
24,0,2,3,1,2,0,1,3,2,15,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Jones,WYHUM4HL,18-25,1,0,telephone_jul,0.0
30,9,1,2,0,0,2,0,3,2,536,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Brown,738PCQXN,26-35,1,0,cellular_jul,0.0
35,0,1,3,0,0,0,0,3,2,490,7,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Martinez,HBYB40A1,26-35,1,0,cellular_jul,0.0
24,0,2,3,1,2,0,0,3,2,282,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Hernandez,YAMIQ02B,18-25,1,0,cellular_jul,0.0
25,1,1,0,0,0,2,1,3,2,1008,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,David Smith,FR7O3E4X,18-25,1,0,telephone_jul,0.0
24,0,2,3,1,2,2,0,3,2,493,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Martinez,0RMVHVBZ,18-25,1,0,cellular_jul,0.0
24,0,2,3,1,2,0,0,3,2,421,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Chris Williams,62WRENNU,18-25,1,0,cellular_jul,0.0
24,0,2,3,1,2,0,0,3,2,259,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Martinez,V9ZS4O64,18-25,1,0,cellular_jul,0.0
32,9,1,6,0,2,0,0,3,2,80,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Brown,DQYBSAWZ,26-35,1,0,cellular_jul,0.0
29,10,1,6,0,2,0,0,3,2,202,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Williams,6YBTE72Q,26-35,1,0,cellular_jul,0.0
42,3,1,2,0,2,2,0,3,2,301,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Davis,ZQOLZVUF,36-45,1,0,cellular_jul,0.0
39,3,0,2,0,2,0,0,3,2,105,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Miller,RY2C4ENV,36-45,1,0,cellular_jul,0.0
29,10,1,6,0,0,0,0,3,2,509,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Hernandez,OIUIWBCU,26-35,1,0,cellular_jul,0.0
23,4,2,6,0,0,2,0,3,2,49,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Hernandez,27KGV1LQ,18-25,1,0,cellular_jul,0.0
23,4,2,6,0,2,0,0,3,2,134,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Miller,CWER2P67,18-25,1,0,cellular_jul,0.0
27,10,2,6,0,2,2,0,3,2,538,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,Katie Smith,5Y1CKAU2,26-35,1,0,cellular_jul,0.0
41,2,0,2,0,2,2,0,3,2,115,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Hernandez,Y3ORNBBO,36-45,1,0,cellular_jul,0.0
41,2,0,2,0,2,0,0,3,2,179,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Hernandez,JROLESVW,36-45,1,0,cellular_jul,0.0
34,1,1,0,1,2,2,0,3,2,195,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Davis,COB5B6X2,26-35,1,0,cellular_jul,0.0
38,4,1,6,0,2,2,0,3,2,68,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Williams,HD14UWGX,36-45,1,0,cellular_jul,0.0
23,4,2,6,0,0,0,0,3,2,795,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,Katie Williams,3VQYR46C,18-25,1,0,cellular_jul,0.0
35,1,1,2,0,2,0,0,3,2,225,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Johnson,GBBQDRWC,26-35,1,0,cellular_jul,0.0
39,3,0,2,0,0,0,0,3,2,926,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,Katie Johnson,SBJOEPLW,36-45,1,0,cellular_jul,0.0
41,2,0,2,0,2,2,0,3,2,219,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Davis,3HLZEDEJ,36-45,1,0,cellular_jul,0.0
58,5,1,3,0,0,0,0,3,2,119,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Williams,QXG3D0KH,46-60,1,0,cellular_jul,0.0
58,5,1,3,0,2,0,0,3,2,232,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Smith,DBRKI3PP,46-60,1,0,cellular_jul,0.0
58,5,1,3,0,2,0,0,3,2,245,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Brown,4TBD64LP,46-60,1,0,cellular_jul,0.0
33,9,0,6,0,2,2,0,3,2,260,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Hernandez,JBJ6Q9AX,26-35,1,0,cellular_jul,0.0
34,0,3,6,0,2,0,0,3,2,243,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Williams,UD7S9D9Q,26-35,1,0,cellular_jul,0.0
24,0,2,3,1,2,0,0,3,2,470,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Hernandez,J33LTT67,18-25,1,0,cellular_jul,0.0
35,6,1,6,0,0,0,0,3,2,109,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Hernandez,LZRVC5T2,26-35,1,0,cellular_jul,0.0
27,8,2,6,0,2,0,0,3,2,172,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Chris Davis,IFSOZV5G,26-35,1,0,cellular_jul,0.0
27,8,2,6,0,1,1,0,3,2,312,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Chris Smith,6F5EWWK3,26-35,1,0,cellular_jul,0.0
27,8,2,6,0,2,0,0,3,2,393,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Hernandez,MH5JLK4B,26-35,1,0,cellular_jul,0.0
49,0,1,3,1,2,0,0,3,2,71,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Jones,ZZBVKJQ2,46-60,1,0,cellular_jul,0.0
45,7,1,2,1,2,0,0,3,2,157,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Hernandez,XCVAOBZ1,36-45,1,0,cellular_jul,0.0
27,0,2,3,0,2,0,0,3,2,130,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Chris Miller,BWESVO7A,26-35,1,0,cellular_jul,0.0
45,7,1,2,1,2,2,0,3,2,270,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Williams,1KWDXJD4,36-45,1,0,cellular_jul,0.0
32,0,2,6,0,0,0,0,3,2,79,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Jones,HXA3BBEI,26-35,1,0,cellular_jul,0.0
27,1,1,2,0,0,2,0,3,2,655,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Davis,UVR17YUQ,26-35,1,0,cellular_jul,0.0
49,9,0,3,0,0,0,0,3,2,123,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Johnson,1NKK3Z6Q,46-60,1,0,cellular_jul,0.0
45,7,1,2,1,0,2,0,3,2,479,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Martinez,J6PQMYOE,36-45,1,0,cellular_jul,0.0
32,0,2,6,0,2,0,0,3,2,96,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Chris Jones,IGICZUA5,26-35,1,0,cellular_jul,0.0
54,1,1,2,1,0,0,0,3,2,225,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Miller,YK8ZWGZH,46-60,1,0,cellular_jul,0.0
33,7,0,3,0,0,0,0,3,2,654,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Davis,A0TKUO2P,26-35,1,0,cellular_jul,0.0
27,8,2,6,0,2,0,0,3,2,747,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Hernandez,88D3W3PZ,26-35,1,0,cellular_jul,0.0
29,9,1,3,1,0,0,0,3,2,321,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Brown,ETWSCEHW,26-35,1,0,cellular_jul,0.0
36,9,2,5,0,0,0,0,3,2,54,4,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Smith,MLZYGOHZ,36-45,1,0,cellular_jul,0.0
25,9,2,5,0,2,0,0,3,2,312,5,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Garcia,W749NAT5,18-25,1,0,cellular_jul,0.0
32,0,2,6,0,0,2,0,3,2,1027,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,David Brown,IWV6KJ23,26-35,1,0,cellular_jul,0.0
32,6,2,6,0,2,0,0,3,2,630,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Davis,45QUZ72K,26-35,1,0,cellular_jul,0.0
24,7,2,3,0,0,0,0,3,2,360,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Martinez,TTJ0TY0C,18-25,1,0,cellular_jul,0.0
50,2,1,0,1,0,0,0,3,2,180,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Johnson,MVGFLMDY,46-60,1,0,cellular_jul,0.0
26,0,2,6,0,2,2,0,3,2,22,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Jones,2C0PRDHC,26-35,1,0,cellular_jul,0.0
26,0,2,6,0,0,0,0,3,2,184,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Hernandez,96D79D6P,26-35,1,0,cellular_jul,0.0
43,7,1,3,0,0,0,0,3,2,345,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Martinez,H6EIBVI9,36-45,1,0,cellular_jul,0.0
33,9,2,5,1,2,0,0,3,2,506,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Miller,WTHZPRL0,26-35,1,0,cellular_jul,0.0
39,1,1,0,0,2,0,0,3,2,388,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Brown,36JYVEJB,36-45,1,0,cellular_jul,0.0
43,1,1,0,0,2,0,0,3,2,377,11,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Williams,6L0FGTSA,36-45,1,0,cellular_jul,0.0
50,9,1,5,0,0,0,0,3,2,683,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Smith,OGC99ERC,46-60,1,0,cellular_jul,0.0
23,7,2,3,0,0,0,0,3,2,796,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Chris Davis,7A3YUQHU,18-25,1,0,cellular_jul,0.0
50,1,2,0,1,2,0,1,3,2,381,7,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Hernandez,OLNFUHH5,46-60,1,0,telephone_jul,0.0
23,4,2,6,0,2,2,0,3,2,804,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Hernandez,VY5KIRKN,18-25,1,0,cellular_jul,0.0
33,7,2,3,0,2,0,0,3,2,127,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Garcia,XM45FV05,26-35,1,0,cellular_jul,0.0
30,1,1,2,1,2,0,0,3,2,18,11,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Garcia,OWM2UG6I,26-35,1,0,cellular_jul,0.0
41,1,0,3,0,2,0,0,3,2,168,6,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Williams,2UB7TS6H,36-45,1,0,cellular_jul,0.0
26,0,2,3,1,2,0,0,3,2,263,6,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Smith,H6803H56,26-35,1,0,cellular_jul,0.0
25,1,1,0,0,2,2,0,3,2,309,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Chris Williams,7Z2AJ3PX,18-25,1,0,cellular_jul,0.0
40,3,0,3,1,2,2,0,3,2,43,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Williams,2SZREY7W,36-45,1,0,cellular_jul,0.0
29,0,2,2,0,0,0,0,3,2,504,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Brown,MNWB8VRQ,26-35,1,0,cellular_jul,0.0
29,1,2,3,0,0,0,0,3,2,353,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,John Williams,DC4YBGLE,26-35,1,0,cellular_jul,0.0
57,2,1,7,1,0,0,0,3,2,384,4,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Jones,QADLQY8U,46-60,1,0,cellular_jul,0.0
29,10,1,6,0,1,1,0,3,2,177,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Hernandez,9M94ZWB1,26-35,1,0,cellular_jul,0.0
24,9,2,1,0,2,2,0,3,2,18,8,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Hernandez,F53RLE6I,18-25,1,0,cellular_jul,0.0
32,1,1,0,1,2,0,0,3,2,334,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Smith,TECZXK87,26-35,1,0,cellular_jul,0.0
26,1,2,2,0,2,0,0,3,2,275,17,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Smith,ZGDEDJH5,26-35,1,0,cellular_jul,0.0
24,9,2,1,0,2,0,0,3,2,378,7,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Michael Miller,5WVTWLWT,18-25,1,0,cellular_jul,0.0
32,4,0,6,1,2,0,0,3,2,489,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Miller,HIPLCGWK,26-35,1,0,cellular_jul,0.0
35,9,1,5,0,2,2,0,3,2,54,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Alex Johnson,5SSS1PPW,26-35,1,0,cellular_jul,0.0
56,0,0,1,0,0,2,0,3,2,174,8,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Johnson,2E6R0NC4,46-60,1,0,cellular_jul,0.0
42,2,1,0,1,2,0,1,3,2,485,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Williams,0WYVZPNU,36-45,1,0,telephone_jul,0.0
23,4,2,6,0,0,0,0,3,2,1584,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,Jane Brown,SVKNPDNK,18-25,1,0,cellular_jul,0.0
25,1,1,0,0,0,0,0,3,2,420,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Martinez,U8M72N82,18-25,1,0,cellular_jul,0.0
26,3,1,0,0,0,0,0,3,2,62,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Miller,NVPH08HX,26-35,1,0,cellular_jul,0.0
49,1,2,1,1,2,0,0,3,2,626,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,David Martinez,D50QHZ3I,46-60,1,0,cellular_jul,0.0
29,10,1,6,0,2,0,0,3,2,104,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Emily Jones,L62ZZ47I,26-35,1,0,cellular_jul,0.0
26,3,1,0,0,0,0,0,3,2,695,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Sarah Williams,Z8UX9WZH,26-35,1,0,cellular_jul,0.0
55,3,0,7,1,0,0,0,3,2,139,5,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,David Miller,X3SO71WE,46-60,1,0,cellular_jul,0.0
29,0,2,6,0,0,2,0,3,2,582,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,Michael Brown,DII8PFMB,26-35,1,0,cellular_jul,0.0
24,9,2,1,0,2,0,1,3,2,1448,7,999,0,1,1.4,93.918,-42.7,4.958,5228.1,yes,Michael Davis,9B0WLJTN,18-25,1,0,telephone_jul,0.0
23,4,2,6,0,0,0,0,3,2,271,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Jane Brown,029PVXPY,18-25,1,0,cellular_jul,0.0
26,3,1,0,0,2,0,0,3,2,1151,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Katie Garcia,MKJ2TAS0,26-35,1,0,cellular_jul,0.0
40,3,0,3,1,0,2,1,3,2,265,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,no,Laura Williams,DTQGBUZH,36-45,1,0,telephone_jul,0.0
